data_type,tree_type,model,tree_num,final_ll_vanila,optimal_ll_vanila,best_score_vanila,opt_rounds_vanila,opt_time_vanila,wallclock_time_vanila,final_ll_openacc,optimal_ll_openacc,best_score_openacc,opt_rounds_openacc,opt_time_openacc,wallclock_time_openacc,has_underflow_openacc,n_underflow_deriv_openacc,n_underflow_sites_openacc,has_nan_rates_openacc,_merge,ll_diff,ll_abs_diff,ll_match,rounds_diff
AA,unrooted,LG+R4,6,-32.1779,-32.178,-32.178,2.0,0.007,0.015,-7097.8271,-7097.8271289338,-7097.8271289338,1.0,0.0532438755,0.1341068745,True,3,251,True,both,-7065.649200000001,7065.649200000001,False,-1.0
AA,unrooted,LG+R4,7,-54.4718,-54.472,-54.472,2.0,0.011,0.028,-7097.8271,-7097.8271289338,-7097.8271289338,1.0,0.0675230026,0.0904340744,True,5,251,True,both,-7043.3553,7043.3553,False,-1.0
AA,unrooted,LG+R4,8,-65.559,-65.559,-65.559,3.0,0.014,0.058,-65.8447,-65.844712077,-65.844712077,1.0,0.0691411495,0.0970971584,False,0,0,False,both,-0.2857000000000056,0.2857000000000056,False,-2.0
AA,unrooted,LG+R4,9,-43.6386,-43.639,-43.639,3.0,0.013,0.056,-7097.8271,-7097.8271289338,-7097.8271289338,1.0,0.0681929588,0.1365480423,True,5,251,True,both,-7054.1885,7054.1885,False,-2.0
AA,unrooted,LG+R4,10,-51.0529,-51.053,-51.053,9.0,0.031,0.042,-7097.8271,-7097.8271289338,-7097.8271289338,1.0,0.0608317852,0.0794420242,True,5,251,True,both,-7046.774200000001,7046.774200000001,False,-8.0
DNA,rooted,GTR,1,-21.7742,-21.774,-21.774,10.0,0.003,0.013,-21.7743,-21.774,-21.774,10.0,0.108,0.138,False,0,0,False,both,-9.999999999976694e-05,9.999999999976694e-05,True,0.0
DNA,rooted,GTR,2,-19.5972,-19.597,-19.597,3.0,0.001,0.008,-19.5972,-19.597,-19.597,3.0,0.041,0.071,False,0,0,False,both,0.0,0.0,True,0.0
DNA,rooted,GTR,3,-19.7937,-19.794,-19.794,3.0,0.001,0.007,-19.7937,-19.794,-19.794,3.0,0.028,0.076,False,0,0,False,both,0.0,0.0,True,0.0
DNA,rooted,GTR,4,-31.8623,-31.862,-31.862,11.0,0.004,0.012,-31.8624,-31.862,-31.862,11.0,0.106,0.13,False,0,0,False,both,-9.999999999976694e-05,9.999999999976694e-05,True,0.0
DNA,rooted,GTR,5,-28.3623,-28.362,-28.362,4.0,0.001,0.008,-28.3623,-28.362,-28.362,4.0,0.045,0.064,False,0,0,False,both,0.0,0.0,True,0.0
DNA,rooted,GTR,6,-23.2969,-23.297,-23.297,6.0,0.002,0.009,-23.2972,-23.297,-23.297,6.0,0.055,0.081,False,0,0,False,both,-0.0002999999999993008,0.0002999999999993008,True,0.0
DNA,rooted,GTR,7,-36.2323,-36.232,-36.232,4.0,0.001,0.021,-36.2323,-36.232,-36.232,4.0,0.055,0.086,False,0,0,False,both,0.0,0.0,True,0.0
DNA,rooted,GTR,8,-21.1144,-21.114,-21.114,4.0,0.003,0.013,-21.1132,-21.113,-21.113,4.0,0.078,0.108,False,0,0,False,both,0.001200000000000756,0.001200000000000756,True,0.0
DNA,rooted,GTR,9,-28.5536,-28.554,-28.554,2.0,0.001,0.008,-28.5536,-28.554,-28.554,2.0,0.029,0.061,False,0,0,False,both,0.0,0.0,True,0.0
DNA,rooted,GTR,10,-19.0077,-19.008,-19.008,3.0,0.002,0.025,-19.0077,-19.008,-19.008,3.0,0.038,0.057,False,0,0,False,both,0.0,0.0,True,0.0
DNA,rooted,GTR+G4,1,-15.7619,-15.762,-15.762,7.0,0.002,0.009,-15.7619,-15.762,-15.762,7.0,0.049,0.071,False,0,0,False,both,0.0,0.0,True,0.0
DNA,rooted,GTR+G4,2,-21.6551,-21.655,-21.655,4.0,0.002,0.047,-21.6552,-21.655,-21.655,4.0,0.053,0.088,False,0,0,False,both,-9.999999999976694e-05,9.999999999976694e-05,True,0.0
DNA,rooted,GTR+G4,3,-22.174,-22.174,-22.174,18.0,0.01,0.021,-22.174,-22.174,-22.174,18.0,0.235,0.261,False,0,0,False,both,0.0,0.0,True,0.0
DNA,rooted,GTR+G4,4,-22.0407,-22.041,-22.041,3.0,0.002,0.009,-22.0407,-22.041,-22.041,3.0,0.057,0.093,False,0,0,False,both,0.0,0.0,True,0.0
DNA,rooted,GTR+G4,5,-17.6505,-17.65,-17.65,3.0,0.002,0.009,-17.6505,-17.65,-17.65,3.0,0.055,0.081,False,0,0,False,both,0.0,0.0,True,0.0
DNA,rooted,GTR+G4,6,-27.9543,-27.954,-27.954,4.0,0.002,0.009,-27.9543,-27.954,-27.954,4.0,0.06,0.088,False,0,0,False,both,0.0,0.0,True,0.0
DNA,rooted,GTR+G4,7,-20.493,-20.493,-20.493,13.0,0.005,0.012,-20.493,-20.493,-20.493,13.0,0.118,0.15,False,0,0,False,both,0.0,0.0,True,0.0
DNA,rooted,GTR+G4,8,-31.7372,-31.737,-31.737,6.0,0.003,0.01,-31.7372,-31.737,-31.737,6.0,0.089,0.121,False,0,0,False,both,0.0,0.0,True,0.0
DNA,rooted,GTR+G4,9,-17.7249,-17.725,-17.725,3.0,0.001,0.01,-17.7248,-17.725,-17.725,3.0,0.038,0.082,False,0,0,False,both,0.00010000000000331966,0.00010000000000331966,True,0.0
DNA,rooted,GTR+G4,10,-24.165,-24.165,-24.165,2.0,0.002,0.01,-24.165,-24.165,-24.165,2.0,0.064,0.092,False,0,0,False,both,0.0,0.0,True,0.0
DNA,rooted,GTR+I,1,-18.5477,-18.548,-18.548,3.0,0.004,0.048,-18.5477,-18.548,-18.548,3.0,0.048,0.072,False,0,0,False,both,0.0,0.0,True,0.0
DNA,rooted,GTR+I,2,-26.4621,-26.462,-26.462,6.0,0.007,0.084,-26.4621,-26.462,-26.462,6.0,0.082,0.208,False,0,0,False,both,0.0,0.0,True,0.0
DNA,rooted,GTR+I,3,-28.6229,-28.623,-28.623,6.0,0.004,0.021,-28.6229,-28.623,-28.623,6.0,0.071,0.079,False,0,0,False,both,0.0,0.0,True,0.0
DNA,rooted,GTR+I,4,-21.1973,-21.197,-21.197,10.0,0.008,0.037,-21.1973,-21.197,-21.197,10.0,0.104,0.122,False,0,0,False,both,0.0,0.0,True,0.0
DNA,rooted,GTR+I,5,-17.0088,-17.009,-17.009,8.0,0.008,0.046,-17.0085,-17.009,-17.009,8.0,0.09,0.099,False,0,0,False,both,0.0002999999999993008,0.0002999999999993008,True,0.0
DNA,rooted,GTR+I,6,-22.7707,-22.771,-22.771,9.0,0.009,0.051,-22.7735,-22.773,-22.773,9.0,0.105,0.126,False,0,0,False,both,-0.002799999999997027,0.002799999999997027,True,0.0
DNA,rooted,GTR+I,7,-24.8926,-24.893,-24.893,5.0,0.003,0.022,-24.8926,-24.893,-24.893,5.0,0.062,0.07,False,0,0,False,both,0.0,0.0,True,0.0
DNA,rooted,GTR+I,8,-16.8665,-16.867,-16.867,29.0,0.02,0.047,-16.8675,-16.868,-16.868,29.0,0.338,0.347,False,0,0,False,both,-0.0010000000000012221,0.0010000000000012221,True,0.0
DNA,rooted,GTR+I,9,-33.4432,-33.443,-33.443,5.0,0.005,0.04,-33.4432,-33.443,-33.443,5.0,0.073,0.082,False,0,0,False,both,0.0,0.0,True,0.0
DNA,rooted,GTR+I,10,-20.3435,-20.344,-20.344,4.0,0.004,0.03,-20.3435,-20.343,-20.343,4.0,0.05,0.059,False,0,0,False,both,0.0,0.0,True,0.0
