data_type,tree_type,model,tree,backend,run,walltime,cputime,log_likelihood,tree_length,opt_time,kernel
AA,rooted,JTT,tree_6,OMP_48,9,11.75,478.577,-95661678.958,21.011,10.35,AVX+FMA - 48 threads (48 CPU cores detected)
AA,rooted,JTT,tree_6,OMP_10,4,31.01,291.202,-95661678.958,21.011,29.763,AVX+FMA - 10 threads (10 CPU cores detected)
AA,rooted,JTT,tree_6,OMP_48,6,16.026,523.671,-95661678.958,21.011,14.698,AVX+FMA - 48 threads (48 CPU cores detected)
AA,rooted,JTT,tree_6,OMP_10,3,31.225,292.424,-95661678.958,21.011,29.984,AVX+FMA - 10 threads (10 CPU cores detected)
AA,rooted,JTT,tree_6,OPENACC,2,24.353,24.004,-95661678.958,21.011,21.52,GPU - 1 threads
AA,rooted,JTT,tree_6,OMP_48,1,12.029,474.244,-95661678.958,21.011,10.604,AVX+FMA - 48 threads (48 CPU cores detected)
AA,rooted,JTT,tree_6,OMP_48,7,14.371,508.719,-95661678.958,21.011,11.792,AVX+FMA - 48 threads (48 CPU cores detected)
AA,rooted,JTT,tree_6,OMP_10,10,33.269,311.997,-95661678.958,21.011,31.96,AVX+FMA - 10 threads (10 CPU cores detected)
AA,rooted,JTT,tree_6,OMP_10,5,31.079,291.448,-95661678.958,21.011,29.836,AVX+FMA - 10 threads (10 CPU cores detected)
AA,rooted,JTT,tree_6,OMP_48,8,16.159,525.687,-95661678.958,21.011,14.748,AVX+FMA - 48 threads (48 CPU cores detected)
AA,rooted,JTT,tree_6,OPENACC,4,25.464,25.031,-95661678.958,21.011,22.335,GPU - 1 threads
AA,rooted,JTT,tree_6,OPENACC,7,24.129,23.776,-95661678.958,21.011,21.332,GPU - 1 threads
AA,rooted,JTT,tree_6,OPENACC,9,24.163,23.795,-95661678.958,21.011,21.389,GPU - 1 threads
AA,rooted,JTT,tree_6,OMP_10,2,31.287,292.729,-95661678.958,21.011,29.923,AVX+FMA - 10 threads (10 CPU cores detected)
AA,rooted,JTT,tree_6,OMP_48,10,13.107,497.531,-95661678.958,21.011,11.857,AVX+FMA - 48 threads (48 CPU cores detected)
AA,rooted,JTT,tree_7,OMP_10,8,31.14,292.304,-86967184.574,18.226,29.853,AVX+FMA - 10 threads (10 CPU cores detected)
AA,rooted,JTT,tree_7,OMP_48,5,11.832,475.764,-86967184.574,18.226,10.404,AVX+FMA - 48 threads (48 CPU cores detected)
AA,rooted,JTT,tree_7,OPENACC,1,24.45,24.076,-86967184.574,18.226,21.584,GPU - 1 threads
AA,rooted,JTT,tree_7,OMP_10,7,31.052,291.863,-86967184.574,18.226,29.842,AVX+FMA - 10 threads (10 CPU cores detected)
AA,rooted,JTT,tree_7,OPENACC,2,24.487,24.134,-86967184.574,18.226,21.637,GPU - 1 threads
AA,rooted,JTT,tree_7,OMP_48,2,12.269,477.601,-86967184.574,18.226,11.075,AVX+FMA - 48 threads (48 CPU cores detected)
AA,rooted,JTT,tree_7,OPENACC,4,25.315,24.92,-86967184.574,18.226,22.303,GPU - 1 threads
AA,rooted,JTT,tree_7,OMP_10,6,31.474,281.431,-86967184.574,18.226,29.903,AVX+FMA - 10 threads (10 CPU cores detected)
AA,rooted,JTT,tree_7,OMP_48,4,12.549,482.625,-86967184.574,18.226,11.356,AVX+FMA - 48 threads (48 CPU cores detected)
AA,rooted,JTT,tree_7,OMP_10,9,33.012,310.626,-86967184.574,18.226,31.677,AVX+FMA - 10 threads (10 CPU cores detected)
AA,rooted,JTT,tree_7,OMP_10,1,31.025,291.282,-86967184.574,18.226,29.789,AVX+FMA - 10 threads (10 CPU cores detected)
AA,rooted,JTT,tree_7,OMP_48,3,12.006,488.032,-86967184.574,18.226,10.553,AVX+FMA - 48 threads (48 CPU cores detected)
AA,rooted,JTT,tree_7,OPENACC,7,24.353,24.0,-86967184.574,18.226,21.544,GPU - 1 threads
AA,rooted,JTT,tree_7,OPENACC,9,24.6,24.197,-86967184.574,18.226,21.691,GPU - 1 threads
AA,rooted,JTT,tree_7,OMP_48,10,11.807,469.863,-86967184.574,18.226,10.374,AVX+FMA - 48 threads (48 CPU cores detected)
AA,rooted,JTT,tree_7,OMP_10,2,31.089,292.272,-86967184.574,18.226,29.838,AVX+FMA - 10 threads (10 CPU cores detected)
AA,rooted,JTT,tree_7,OPENACC,8,24.415,24.058,-86967184.574,18.226,21.606,GPU - 1 threads
AA,rooted,JTT,tree_7,OPENACC,6,24.962,24.571,-86967184.574,18.226,22.008,GPU - 1 threads
AA,rooted,JTT,tree_7,OPENACC,10,24.97,24.611,-86967184.574,18.226,22.003,GPU - 1 threads
AA,rooted,JTT,tree_7,OMP_48,8,11.675,474.583,-86967184.574,18.226,10.304,AVX+FMA - 48 threads (48 CPU cores detected)
AA,rooted,JTT,tree_7,OPENACC,5,25.024,24.624,-86967184.574,18.226,22.042,GPU - 1 threads
AA,rooted,JTT,tree_7,OMP_10,5,31.055,291.467,-86967184.574,18.226,29.784,AVX+FMA - 10 threads (10 CPU cores detected)
AA,rooted,JTT,tree_7,OMP_10,10,33.236,311.739,-86967184.574,18.226,31.818,AVX+FMA - 10 threads (10 CPU cores detected)
AA,rooted,JTT,tree_7,OMP_48,7,13.504,494.385,-86967184.574,18.226,12.258,AVX+FMA - 48 threads (48 CPU cores detected)
AA,rooted,JTT,tree_7,OPENACC,3,25.048,24.682,-86967184.574,18.226,22.103,GPU - 1 threads
AA,rooted,JTT,tree_7,OMP_48,1,12.344,485.294,-86967184.574,18.226,11.116,AVX+FMA - 48 threads (48 CPU cores detected)
AA,rooted,JTT,tree_7,OMP_10,3,31.036,291.62,-86967184.574,18.226,29.753,AVX+FMA - 10 threads (10 CPU cores detected)
AA,rooted,JTT,tree_7,OMP_48,6,14.006,516.329,-86967184.574,18.226,12.775,AVX+FMA - 48 threads (48 CPU cores detected)
AA,rooted,JTT,tree_7,OMP_10,4,30.945,291.17,-86967184.574,18.226,29.712,AVX+FMA - 10 threads (10 CPU cores detected)
AA,rooted,JTT,tree_7,OMP_48,9,12.017,476.293,-86967184.574,18.226,10.609,AVX+FMA - 48 threads (48 CPU cores detected)
AA,rooted,JTT,tree_8,OMP_10,9,41.992,398.101,-89322775.627,19.578,40.704,AVX+FMA - 10 threads (10 CPU cores detected)
AA,rooted,JTT,tree_8,OMP_48,4,20.382,666.077,-89322775.627,19.578,18.971,AVX+FMA - 48 threads (48 CPU cores detected)
AA,rooted,JTT,tree_8,OMP_10,6,39.492,365.478,-89322775.627,19.578,37.937,AVX+FMA - 10 threads (10 CPU cores detected)
AA,rooted,JTT,tree_8,OMP_48,3,20.91,665.446,-89322775.627,19.578,19.464,AVX+FMA - 48 threads (48 CPU cores detected)
AA,rooted,JTT,tree_8,OMP_10,1,40.303,381.562,-89322775.627,19.578,39.05,AVX+FMA - 10 threads (10 CPU cores detected)
AA,rooted,JTT,tree_8,OMP_10,7,40.36,382.063,-89322775.627,19.578,39.047,AVX+FMA - 10 threads (10 CPU cores detected)
AA,rooted,JTT,tree_8,OMP_48,5,19.726,653.348,-89322775.627,19.578,18.34,AVX+FMA - 48 threads (48 CPU cores detected)
AA,rooted,JTT,tree_8,OMP_10,8,40.319,382.392,-89322775.627,19.578,39.087,AVX+FMA - 10 threads (10 CPU cores detected)
AA,rooted,JTT,tree_8,OMP_48,2,17.285,625.13,-89322775.627,19.578,16.085,AVX+FMA - 48 threads (48 CPU cores detected)
AA,rooted,JTT,tree_8,OPENACC,7,30.675,30.316,-89322775.627,19.578,27.875,GPU - 1 threads
AA,rooted,JTT,tree_8,OMP_10,3,40.259,382.102,-89322775.627,19.578,39.01,AVX+FMA - 10 threads (10 CPU cores detected)
AA,rooted,JTT,tree_8,OMP_48,1,17.134,638.804,-89322775.627,19.578,15.903,AVX+FMA - 48 threads (48 CPU cores detected)
AA,rooted,JTT,tree_8,OMP_48,9,15.922,645.722,-89322775.627,19.578,14.504,AVX+FMA - 48 threads (48 CPU cores detected)
AA,rooted,JTT,tree_8,OMP_10,4,40.244,381.865,-89322775.627,19.578,38.963,AVX+FMA - 10 threads (10 CPU cores detected)
AA,rooted,JTT,tree_8,OMP_48,6,15.108,622.952,-89322775.627,19.578,13.734,AVX+FMA - 48 threads (48 CPU cores detected)
AA,rooted,JTT,tree_8,OMP_10,2,40.4,383.016,-89322775.627,19.578,39.143,AVX+FMA - 10 threads (10 CPU cores detected)
AA,rooted,JTT,tree_8,OMP_48,10,17.356,618.192,-89322775.627,19.578,15.987,AVX+FMA - 48 threads (48 CPU cores detected)
AA,rooted,JTT,tree_8,OMP_48,7,14.801,607.251,-89322775.627,19.578,13.347,AVX+FMA - 48 threads (48 CPU cores detected)
AA,rooted,JTT,tree_8,OMP_10,10,40.103,381.276,-89322775.627,19.578,38.76,AVX+FMA - 10 threads (10 CPU cores detected)
AA,rooted,JTT,tree_8,OMP_10,5,40.306,381.798,-89322775.627,19.578,39.037,AVX+FMA - 10 threads (10 CPU cores detected)
AA,rooted,JTT,tree_8,OMP_48,8,15.414,611.681,-89322775.627,19.578,14.124,AVX+FMA - 48 threads (48 CPU cores detected)
AA,rooted,JTT,tree_9,OMP_48,2,12.383,471.835,-94621974.883,20.837,10.892,AVX+FMA - 48 threads (48 CPU cores detected)
AA,rooted,JTT,tree_9,OMP_10,8,30.637,288.622,-94621974.883,20.837,29.374,AVX+FMA - 10 threads (10 CPU cores detected)
AA,rooted,JTT,tree_9,OMP_48,5,11.75,473.402,-94621974.883,20.837,10.345,AVX+FMA - 48 threads (48 CPU cores detected)
AA,rooted,JTT,tree_9,OMP_10,7,30.674,289.096,-94621974.883,20.837,29.437,AVX+FMA - 10 threads (10 CPU cores detected)
AA,rooted,JTT,tree_9,OMP_10,1,30.613,288.266,-94621974.883,20.837,29.336,AVX+FMA - 10 threads (10 CPU cores detected)
AA,rooted,JTT,tree_9,OMP_48,3,14.86,497.334,-94621974.883,20.837,12.135,AVX+FMA - 48 threads (48 CPU cores detected)
AA,rooted,JTT,tree_9,OMP_10,6,30.174,273.23,-94621974.883,20.837,28.646,AVX+FMA - 10 threads (10 CPU cores detected)
AA,rooted,JTT,tree_9,OMP_48,4,13.188,489.681,-94621974.883,20.837,11.981,AVX+FMA - 48 threads (48 CPU cores detected)
AA,rooted,JTT,tree_9,OMP_10,9,31.843,299.969,-94621974.883,20.837,30.474,AVX+FMA - 10 threads (10 CPU cores detected)
AA,rooted,JTT,tree_9,OMP_48,8,14.234,538.547,-94621974.883,20.837,12.933,AVX+FMA - 48 threads (48 CPU cores detected)
AA,rooted,JTT,tree_9,OMP_10,5,30.681,288.883,-94621974.883,20.837,29.394,AVX+FMA - 10 threads (10 CPU cores detected)
AA,rooted,JTT,tree_9,OMP_10,10,32.343,304.303,-94621974.883,20.837,30.959,AVX+FMA - 10 threads (10 CPU cores detected)
AA,rooted,JTT,tree_9,OMP_48,7,15.372,509.344,-94621974.883,20.837,14.02,AVX+FMA - 48 threads (48 CPU cores detected)
AA,rooted,JTT,tree_9,OMP_48,10,11.972,478.735,-94621974.883,20.837,10.504,AVX+FMA - 48 threads (48 CPU cores detected)
AA,rooted,JTT,tree_9,OMP_10,2,30.822,289.658,-94621974.883,20.837,29.488,AVX+FMA - 10 threads (10 CPU cores detected)
AA,rooted,JTT,tree_9,OMP_48,6,11.576,449.148,-94621974.883,20.837,10.33,AVX+FMA - 48 threads (48 CPU cores detected)
AA,rooted,JTT,tree_9,OMP_10,4,30.603,288.422,-94621974.883,20.837,29.344,AVX+FMA - 10 threads (10 CPU cores detected)
AA,rooted,JTT,tree_9,OMP_48,9,12.139,468.287,-94621974.883,20.837,10.766,AVX+FMA - 48 threads (48 CPU cores detected)
AA,rooted,JTT,tree_9,OMP_48,1,12.126,486.609,-94621974.883,20.837,10.665,AVX+FMA - 48 threads (48 CPU cores detected)
AA,rooted,JTT,tree_9,OMP_10,3,30.605,288.35,-94621974.883,20.837,29.323,AVX+FMA - 10 threads (10 CPU cores detected)
AA,rooted,LG,tree_1,VANILA,8,286.587,279.587,-85362773.851,18.514,283.743,AVX+FMA - 1 threads (1 CPU cores detected)
AA,rooted,LG,tree_1,VANILA,6,284.218,277.62,-85362773.851,18.514,281.176,AVX+FMA - 1 threads (1 CPU cores detected)
AA,rooted,LG,tree_1,OMP_48,1,16.317,629.725,-85362773.851,18.514,15.035,AVX+FMA - 48 threads (48 CPU cores detected)
AA,rooted,LG,tree_1,OPENACC,5,31.372,30.994,-85362773.851,18.514,28.426,GPU - 1 threads
AA,rooted,LG,tree_1,OMP_10,3,39.009,370.991,-85362773.851,18.514,37.749,AVX+FMA - 10 threads (10 CPU cores detected)
AA,rooted,LG,tree_1,OMP_48,6,15.416,627.596,-85362773.851,18.514,13.959,AVX+FMA - 48 threads (48 CPU cores detected)
AA,rooted,LG,tree_1,OMP_10,4,39.126,371.725,-85362773.851,18.514,37.85,AVX+FMA - 10 threads (10 CPU cores detected)
AA,rooted,LG,tree_1,VANILA,5,279.689,273.187,-85362773.851,18.514,276.897,AVX+FMA - 1 threads (1 CPU cores detected)
AA,rooted,LG,tree_1,OMP_48,9,15.595,618.737,-85362773.851,18.514,14.312,AVX+FMA - 48 threads (48 CPU cores detected)
AA,rooted,LG,tree_1,OPENACC,6,31.768,31.39,-85362773.851,18.514,28.804,GPU - 1 threads
AA,rooted,LG,tree_1,OPENACC,8,31.363,31.017,-85362773.851,18.514,28.455,GPU - 1 threads
AA,rooted,LG,tree_1,OMP_10,10,36.983,346.117,-85362773.851,18.514,35.56,AVX+FMA - 10 threads (10 CPU cores detected)
AA,rooted,LG,tree_1,OMP_10,2,39.077,371.105,-85362773.851,18.514,37.783,AVX+FMA - 10 threads (10 CPU cores detected)
AA,rooted,LG,tree_1,VANILA,3,300.482,292.651,-85362773.851,18.514,296.73,AVX+FMA - 1 threads (1 CPU cores detected)
AA,rooted,LG,tree_1,OMP_48,8,16.133,619.456,-85362773.851,18.514,14.885,AVX+FMA - 48 threads (48 CPU cores detected)
AA,rooted,LG,tree_1,OPENACC,3,32.359,31.963,-85362773.851,18.514,29.338,GPU - 1 threads
AA,rooted,LG,tree_1,OMP_10,5,39.158,372.32,-85362773.851,18.514,37.885,AVX+FMA - 10 threads (10 CPU cores detected)
AA,rooted,LG,tree_1,OMP_48,7,15.808,614.769,-85362773.851,18.514,14.549,AVX+FMA - 48 threads (48 CPU cores detected)
AA,rooted,LG,tree_1,OMP_48,10,15.321,621.137,-85362773.851,18.514,13.885,AVX+FMA - 48 threads (48 CPU cores detected)
AA,rooted,LG,tree_1,VANILA,1,305.003,296.243,-85362773.851,18.514,301.3,AVX+FMA - 1 threads (1 CPU cores detected)
AA,rooted,LG,tree_1,OMP_10,6,39.007,370.654,-85362773.851,18.514,37.72,AVX+FMA - 10 threads (10 CPU cores detected)
AA,rooted,LG,tree_1,OPENACC,2,31.419,31.025,-85362773.851,18.514,28.51,GPU - 1 threads
AA,rooted,LG,tree_1,OMP_48,4,19.459,638.196,-85362773.851,18.514,18.054,AVX+FMA - 48 threads (48 CPU cores detected)
AA,rooted,LG,tree_1,OMP_10,9,38.871,370.393,-85362773.851,18.514,37.668,AVX+FMA - 10 threads (10 CPU cores detected)
AA,rooted,LG,tree_1,OMP_10,1,38.961,370.171,-85362773.851,18.514,37.673,AVX+FMA - 10 threads (10 CPU cores detected)
AA,rooted,LG,tree_1,OMP_48,3,15.052,616.926,-85362773.851,18.514,13.645,AVX+FMA - 48 threads (48 CPU cores detected)
AA,rooted,LG,tree_1,VANILA,2,300.636,292.495,-85362773.851,18.514,296.876,AVX+FMA - 1 threads (1 CPU cores detected)
AA,rooted,LG,tree_1,OPENACC,1,31.318,30.935,-85362773.851,18.514,28.473,GPU - 1 threads
AA,rooted,LG,tree_1,OMP_10,8,39.064,371.495,-85362773.851,18.514,37.79,AVX+FMA - 10 threads (10 CPU cores detected)
AA,rooted,LG,tree_1,OMP_48,5,15.182,612.138,-85362773.851,18.514,13.75,AVX+FMA - 48 threads (48 CPU cores detected)
AA,rooted,LG,tree_1,OPENACC,9,31.496,31.105,-85362773.851,18.514,28.592,GPU - 1 threads
AA,rooted,LG,tree_1,OPENACC,7,32.406,31.978,-85362773.851,18.514,29.314,GPU - 1 threads
AA,rooted,LG,tree_1,OMP_10,7,39.147,372.03,-85362773.851,18.514,37.887,AVX+FMA - 10 threads (10 CPU cores detected)
AA,rooted,LG,tree_1,VANILA,4,276.499,269.486,-85362773.851,18.514,273.768,AVX+FMA - 1 threads (1 CPU cores detected)
AA,rooted,LG,tree_1,VANILA,10,287.068,280.095,-85362773.851,18.514,283.925,AVX+FMA - 1 threads (1 CPU cores detected)
AA,rooted,LG,tree_1,OPENACC,4,31.525,31.155,-85362773.851,18.514,28.611,GPU - 1 threads
AA,rooted,LG,tree_1,VANILA,7,284.732,278.105,-85362773.851,18.514,281.678,AVX+FMA - 1 threads (1 CPU cores detected)
AA,rooted,LG,tree_1,VANILA,9,286.4,279.404,-85362773.851,18.514,283.255,AVX+FMA - 1 threads (1 CPU cores detected)
AA,rooted,LG,tree_1,OMP_48,2,19.438,641.959,-85362773.851,18.514,17.994,AVX+FMA - 48 threads (48 CPU cores detected)
AA,rooted,LG,tree_1,OPENACC,10,32.466,32.066,-85362773.851,18.514,29.429,GPU - 1 threads
AA,rooted,LG,tree_10,OMP_48,8,11.481,461.019,-83816178.74,18.319,10.089,AVX+FMA - 48 threads (48 CPU cores detected)
AA,rooted,LG,tree_10,OMP_48,10,11.892,466.678,-83816178.74,18.319,10.418,AVX+FMA - 48 threads (48 CPU cores detected)
AA,rooted,LG,tree_10,OMP_48,2,13.384,482.246,-83816178.74,18.319,12.14,AVX+FMA - 48 threads (48 CPU cores detected)
AA,rooted,LG,tree_10,OMP_48,4,15.649,501.23,-83816178.74,18.319,14.238,AVX+FMA - 48 threads (48 CPU cores detected)
AA,rooted,LG,tree_10,OMP_10,2,31.477,295.955,-83816178.74,18.319,30.182,AVX+FMA - 10 threads (10 CPU cores detected)
AA,rooted,LG,tree_10,OMP_10,4,30.727,289.027,-83816178.74,18.319,29.496,AVX+FMA - 10 threads (10 CPU cores detected)
AA,rooted,LG,tree_10,OMP_10,8,30.682,288.908,-83816178.74,18.319,29.458,AVX+FMA - 10 threads (10 CPU cores detected)
AA,rooted,LG,tree_10,OMP_48,9,12.228,461.728,-83816178.74,18.319,10.95,AVX+FMA - 48 threads (48 CPU cores detected)
AA,rooted,LG,tree_10,OMP_48,5,12.059,466.786,-83816178.74,18.319,10.824,AVX+FMA - 48 threads (48 CPU cores detected)
AA,rooted,LG,tree_10,OMP_48,3,16.225,502.812,-83816178.74,18.319,14.8,AVX+FMA - 48 threads (48 CPU cores detected)
AA,rooted,LG,tree_10,OMP_10,5,30.656,288.417,-83816178.74,18.319,29.412,AVX+FMA - 10 threads (10 CPU cores detected)
AA,rooted,LG,tree_10,OMP_10,3,30.791,289.354,-83816178.74,18.319,29.534,AVX+FMA - 10 threads (10 CPU cores detected)
AA,rooted,LG,tree_10,OMP_10,9,30.645,288.138,-83816178.74,18.319,29.366,AVX+FMA - 10 threads (10 CPU cores detected)
AA,rooted,LG,tree_10,OMP_48,6,11.663,464.264,-83816178.74,18.319,10.229,AVX+FMA - 48 threads (48 CPU cores detected)
AA,rooted,LG,tree_10,OMP_10,10,30.612,277.438,-83816178.74,18.319,29.26,AVX+FMA - 10 threads (10 CPU cores detected)
AA,rooted,LG,tree_10,OMP_10,6,31.545,296.713,-83816178.74,18.319,30.289,AVX+FMA - 10 threads (10 CPU cores detected)
AA,rooted,LG,tree_10,OMP_48,7,13.19,460.705,-83816178.74,18.319,10.655,AVX+FMA - 48 threads (48 CPU cores detected)
AA,rooted,LG,tree_10,OMP_48,1,11.948,464.419,-83816178.74,18.319,10.756,AVX+FMA - 48 threads (48 CPU cores detected)
AA,rooted,LG,tree_10,OMP_10,7,30.705,288.298,-83816178.74,18.319,29.417,AVX+FMA - 10 threads (10 CPU cores detected)
AA,rooted,LG,tree_10,OMP_10,1,30.677,288.491,-83816178.74,18.319,29.411,AVX+FMA - 10 threads (10 CPU cores detected)
AA,rooted,LG,tree_2,OPENACC,1,31.144,30.768,-86636908.603,19.349,28.298,GPU - 1 threads
AA,rooted,LG,tree_2,OMP_10,4,39.215,372.238,-86636908.603,19.349,37.939,AVX+FMA - 10 threads (10 CPU cores detected)
AA,rooted,LG,tree_2,OMP_48,9,19.684,655.715,-86636908.603,19.349,18.323,AVX+FMA - 48 threads (48 CPU cores detected)
AA,rooted,LG,tree_2,OMP_48,6,14.842,607.609,-86636908.603,19.349,13.397,AVX+FMA - 48 threads (48 CPU cores detected)
AA,rooted,LG,tree_2,OMP_10,3,39.105,371.635,-86636908.603,19.349,37.868,AVX+FMA - 10 threads (10 CPU cores detected)
AA,rooted,LG,tree_2,OPENACC,2,31.442,31.046,-86636908.603,19.349,28.563,GPU - 1 threads
AA,rooted,LG,tree_2,OMP_48,1,14.727,613.062,-86636908.603,19.349,13.277,AVX+FMA - 48 threads (48 CPU cores detected)
AA,rooted,LG,tree_2,OMP_48,10,19.322,636.133,-86636908.603,19.349,17.909,AVX+FMA - 48 threads (48 CPU cores detected)
AA,rooted,LG,tree_2,OPENACC,10,32.209,31.801,-86636908.603,19.349,29.214,GPU - 1 threads
AA,rooted,LG,tree_2,OMP_48,7,16.088,653.877,-86636908.603,19.349,14.764,AVX+FMA - 48 threads (48 CPU cores detected)
AA,rooted,LG,tree_2,OMP_48,8,17.901,635.459,-86636908.603,19.349,16.555,AVX+FMA - 48 threads (48 CPU cores detected)
AA,rooted,LG,tree_2,VANILA,9,291.666,284.57,-86636908.603,19.349,287.591,AVX+FMA - 1 threads (1 CPU cores detected)
AA,rooted,LG,tree_2,VANILA,7,285.504,278.882,-86636908.603,19.349,282.518,AVX+FMA - 1 threads (1 CPU cores detected)
AA,rooted,LG,tree_2,OMP_10,5,39.158,371.892,-86636908.603,19.349,37.894,AVX+FMA - 10 threads (10 CPU cores detected)
AA,rooted,LG,tree_2,OPENACC,4,31.541,31.165,-86636908.603,19.349,28.65,GPU - 1 threads
AA,rooted,LG,tree_2,VANILA,10,290.342,283.343,-86636908.603,19.349,286.797,AVX+FMA - 1 threads (1 CPU cores detected)
AA,rooted,LG,tree_2,VANILA,4,279.604,274.077,-86636908.603,19.349,276.917,AVX+FMA - 1 threads (1 CPU cores detected)
AA,rooted,LG,tree_2,OPENACC,7,32.148,31.724,-86636908.603,19.349,29.087,GPU - 1 threads
AA,rooted,LG,tree_2,OPENACC,9,31.697,31.303,-86636908.603,19.349,28.779,GPU - 1 threads
AA,rooted,LG,tree_2,OMP_10,10,38.21,348.39,-86636908.603,19.349,36.893,AVX+FMA - 10 threads (10 CPU cores detected)
AA,rooted,LG,tree_2,OMP_10,2,39.272,371.837,-86636908.603,19.349,37.899,AVX+FMA - 10 threads (10 CPU cores detected)
AA,rooted,LG,tree_2,OPENACC,8,31.577,31.193,-86636908.603,19.349,28.652,GPU - 1 threads
AA,rooted,LG,tree_2,OPENACC,6,31.885,31.467,-86636908.603,19.349,28.887,GPU - 1 threads
AA,rooted,LG,tree_2,OMP_48,3,16.071,623.884,-86636908.603,19.349,14.83,AVX+FMA - 48 threads (48 CPU cores detected)
AA,rooted,LG,tree_2,VANILA,5,288.407,281.411,-86636908.603,19.349,285.585,AVX+FMA - 1 threads (1 CPU cores detected)
AA,rooted,LG,tree_2,OMP_10,1,39.038,371.26,-86636908.603,19.349,37.83,AVX+FMA - 10 threads (10 CPU cores detected)
AA,rooted,LG,tree_2,OMP_48,4,16.335,665.912,-86636908.603,19.349,14.907,AVX+FMA - 48 threads (48 CPU cores detected)
AA,rooted,LG,tree_2,OMP_10,9,39.083,371.167,-86636908.603,19.349,37.815,AVX+FMA - 10 threads (10 CPU cores detected)
AA,rooted,LG,tree_2,OPENACC,5,31.396,31.025,-86636908.603,19.349,28.504,GPU - 1 threads
AA,rooted,LG,tree_2,VANILA,6,288.348,281.63,-86636908.603,19.349,285.457,AVX+FMA - 1 threads (1 CPU cores detected)
AA,rooted,LG,tree_2,VANILA,8,284.245,277.348,-86636908.603,19.349,281.249,AVX+FMA - 1 threads (1 CPU cores detected)
AA,rooted,LG,tree_2,OMP_10,6,39.16,371.527,-86636908.603,19.349,37.935,AVX+FMA - 10 threads (10 CPU cores detected)
AA,rooted,LG,tree_2,OPENACC,3,32.058,31.663,-86636908.603,19.349,29.074,GPU - 1 threads
AA,rooted,LG,tree_2,OMP_48,2,14.738,606.002,-86636908.603,19.349,13.327,AVX+FMA - 48 threads (48 CPU cores detected)
AA,rooted,LG,tree_2,OMP_10,7,39.17,372.275,-86636908.603,19.349,37.943,AVX+FMA - 10 threads (10 CPU cores detected)
AA,rooted,LG,tree_2,OMP_10,8,39.173,371.78,-86636908.603,19.349,37.898,AVX+FMA - 10 threads (10 CPU cores detected)
AA,rooted,LG,tree_2,OMP_48,5,14.742,613.239,-86636908.603,19.349,13.344,AVX+FMA - 48 threads (48 CPU cores detected)
AA,rooted,LG,tree_3,OMP_10,2,40.702,385.991,-87200277.606,19.317,39.444,AVX+FMA - 10 threads (10 CPU cores detected)
AA,rooted,LG,tree_3,OMP_10,10,40.02,365.068,-87200277.606,19.317,38.529,AVX+FMA - 10 threads (10 CPU cores detected)
AA,rooted,LG,tree_3,OPENACC,8,31.376,31.027,-87200277.606,19.317,28.475,GPU - 1 threads
AA,rooted,LG,tree_3,OPENACC,6,32.129,31.709,-87200277.606,19.317,29.102,GPU - 1 threads
AA,rooted,LG,tree_3,OPENACC,5,31.653,31.273,-87200277.606,19.317,28.734,GPU - 1 threads
AA,rooted,LG,tree_3,OMP_10,5,40.597,385.399,-87200277.606,19.317,39.326,AVX+FMA - 10 threads (10 CPU cores detected)
AA,rooted,LG,tree_3,OMP_48,8,19.347,668.319,-87200277.606,19.317,17.964,AVX+FMA - 48 threads (48 CPU cores detected)
AA,rooted,LG,tree_3,OMP_48,7,21.014,697.733,-87200277.606,19.317,19.472,AVX+FMA - 48 threads (48 CPU cores detected)
AA,rooted,LG,tree_3,OMP_48,10,14.442,593.733,-87200277.606,19.317,13.064,AVX+FMA - 48 threads (48 CPU cores detected)
AA,rooted,LG,tree_3,OMP_48,1,15.729,610.972,-87200277.606,19.317,14.333,AVX+FMA - 48 threads (48 CPU cores detected)
AA,rooted,LG,tree_3,OPENACC,3,32.094,31.705,-87200277.606,19.317,29.07,GPU - 1 threads
AA,rooted,LG,tree_3,OMP_10,3,40.565,384.882,-87200277.606,19.317,39.29,AVX+FMA - 10 threads (10 CPU cores detected)
AA,rooted,LG,tree_3,OMP_48,6,20.18,650.333,-87200277.606,19.317,18.633,AVX+FMA - 48 threads (48 CPU cores detected)
AA,rooted,LG,tree_3,OMP_48,9,15.758,645.461,-87200277.606,19.317,14.332,AVX+FMA - 48 threads (48 CPU cores detected)
AA,rooted,LG,tree_3,OMP_10,4,40.696,386.038,-87200277.606,19.317,39.413,AVX+FMA - 10 threads (10 CPU cores detected)
AA,rooted,LG,tree_3,OMP_48,5,19.052,646.618,-87200277.606,19.317,17.721,AVX+FMA - 48 threads (48 CPU cores detected)
AA,rooted,LG,tree_3,OMP_10,8,40.615,385.391,-87200277.606,19.317,39.295,AVX+FMA - 10 threads (10 CPU cores detected)
AA,rooted,LG,tree_3,OPENACC,1,31.08,30.723,-87200277.606,19.317,28.296,GPU - 1 threads
