file,datatype,model,taxa,sites,hardware,status,nt,host,distinct_patterns,wall_total_s,wall_tree_s,is_resumed,wall_fastml_s,best_logL,energy_cpu_total_J,energy_gpu_total_J,energy_cpu_ts_J,energy_gpu_ts_J,energy_cpu_mf_J,energy_gpu_mf_J,gpu_mem_peak_MB,gpu_mem_cap_MB,gpu_mem_delta_MB,cpu_mem_peak_MB,cpu_mem_cap_MB,wall_mf_s
output_openACC_bfgs_stable_DNA_GTR+I+G4_OPENACC_taxa100_run1_tree_1_1000000_iqtree3_DNA_OPENACC_V100_GTR-I-G4_100taxa_1000000len_ninit2_optalg2BFGS_nt12_OPENACC_run1_tree_1_1000000_iqtree.log,DNA,GTR+I+G4,100,1000000,openACC_stable_V100_nt12,COMPLETE,12.0,gadi-gpu-v100-0019.gadi.nci.org.au,935227,7624.772,2932.407,False,194.336,-59208019.25,986206.531,1394209.801,377594.29,576124.819,604002.819,813783.724,23547.25,32768.0,22960.0,4673.992,385603.215,4692.365
output_openacc_stable_modelwise_DNA_GTR+I+G4_OPENACC_taxa100_run1_tree_1_1000000_iqtree3_DNA_OPENACC_H200_GTR-G4_100taxa_1000000len_modelwise_te_OPENACC_run1_tree_1_1000000_iqtree.log,DNA,GTR+I+G4,100,1000000,unknown,COMPLETE,,gadi-gpu-h200-0029.gadi.nci.org.au,935227,16.103,0.01,False,,-59208016.296,6499.488,6393.226,2.894,0.0,,,14542.688,143771.0,13668.0,2098.23,1031781.773,16.093
output_openacc_stable_modelwise_DNA_GTR+I+G4_OPENACC_taxa100_run1_tree_1_1000000_iqtree3_DNA_OPENACC_H200_GTR-I-G4_100taxa_1000000len_modelwise_te_OPENACC_run1_tree_1_1000000_iqtree.log,DNA,GTR+I+G4,100,1000000,unknown,COMPLETE,,gadi-gpu-h200-0021.gadi.nci.org.au,935227,1287.148,0.004,False,,-59208016.298,349076.263,541514.762,0.875,0.0,,,14542.688,143771.0,13668.0,2098.203,1031781.746,1287.144
output_openacc_stable_modelwise_DNA_GTR+I+G4_OPENACC_taxa100_run1_tree_1_1000000_iqtree3_DNA_OPENACC_H200_GTR-I_100taxa_1000000len_modelwise_te_OPENACC_run1_tree_1_1000000_iqtree.log,DNA,GTR+I+G4,100,1000000,unknown,COMPLETE,,gadi-gpu-h200-0023.gadi.nci.org.au,935227,8.415,0.009,False,,-63092579.61,4509.592,2963.685,2.374,0.0,,,5166.688,143771.0,4292.0,2106.797,1031781.777,8.405999999999999
output_openacc_stable_modelwise_DNA_GTR+I+G4_OPENACC_taxa100_run1_tree_1_1000000_iqtree3_DNA_OPENACC_H200_GTR_100taxa_1000000len_modelwise_te_OPENACC_run1_tree_1_1000000_iqtree.log,DNA,GTR+I+G4,100,1000000,unknown,COMPLETE,,gadi-gpu-h200-0027.gadi.nci.org.au,935227,9.657,0.004,False,,-63266293.23,4556.682,3105.798,0.812,0.0,,,5166.688,143771.0,4292.0,2106.652,1031781.789,9.653
output_cpu_bfgs_DNA_GTR+I+G4_OMP_104_taxa100_run1_tree_1_10000000_iqtree3_DNA_INTEL_VANILA_OMP104_GTR-I-G4_100taxa_10000000len_ninit2_optalg2BFGS.log,DNA,GTR+I+G4,100,10000000,cpu_OMP_104,COMPLETE,104.0,gadi-cpu-spr-0506.gadi.nci.org.au,8979602,115137.509,28726.974,False,2440.188,-578953722.695,77828375.348,,19955833.961,,57567423.5,,,,,197190.875,515652.535,86410.535
output_cpu_bfgs_DNA_GTR+I+G4_OMP_48_taxa100_run1_tree_1_10000000_iqtree3_DNA_INTEL_VANILA_CLX_OMP48_GTR-I-G4_100taxa_10000000len_ninit2_optalg2BFGS.log,DNA,GTR+I+G4,100,10000000,cpu_OMP_48,CRASHED,48.0,gadi-cpu-clx-1829.gadi.nci.org.au,8979602,,,False,4115.008,,,,,,,,,,,,,
output_cpu_bootstrap_DNA_GTR+I+G4_OMP_104_taxa100_run1_tree_1_10000000_iqtree3_DNA_INTEL_VANILA_OMP104_GTR-I-G4_100taxa_10000000len_ninit2_BOOT100.log,DNA,GTR+I+G4,100,10000000,unknown,STILL_RUNNING,103.0,gadi-cpu-spr-0496.gadi.nci.org.au,8979602,,,False,2324.759,,,,,,,,,,,,,
output_cpu_bootstrap_DNA_GTR+I+G4_OMP_104_taxa100_run1_tree_1_10000000_iqtree3_DNA_INTEL_VANILA_OMP104_GTR-I-G4_100taxa_10000000len_ninit2_UFBOOT1000.log,DNA,GTR+I+G4,100,10000000,unknown,STILL_RUNNING,103.0,gadi-cpu-spr-0541.gadi.nci.org.au,8979602,,,False,2447.22,,,,,,,,,,,,,
output_cpu_modelwisetest_DNA_GTR+I+G4_OMP_104_taxa100_run1_tree_1_10000000_iqtree3_DNA_INTEL_VANILA_OMP104_GTR-G4_100taxa_10000000len_modelwise_te.log,DNA,GTR+I+G4,100,10000000,unknown,COMPLETE,104.0,gadi-cpu-spr-0573.gadi.nci.org.au,8979602,280.798,0.0,False,,-578953723.04,229661.448,,0.0,,,,,,,139171.512,515652.547,280.798
output_cpu_modelwisetest_DNA_GTR+I+G4_OMP_104_taxa100_run1_tree_1_10000000_iqtree3_DNA_INTEL_VANILA_OMP104_GTR-I-G4_100taxa_10000000len_modelwise_te.log,DNA,GTR+I+G4,100,10000000,unknown,COMPLETE,104.0,gadi-cpu-spr-0286.gadi.nci.org.au,8979602,37912.442,0.0,False,,-578953723.056,26055979.353,,0.308,,,,,,,139445.613,515652.566,37912.442
output_cpu_modelwisetest_DNA_GTR+I+G4_OMP_104_taxa100_run1_tree_1_10000000_iqtree3_DNA_INTEL_VANILA_OMP104_GTR-I_100taxa_10000000len_modelwise_te.log,DNA,GTR+I+G4,100,10000000,unknown,COMPLETE,104.0,gadi-cpu-spr-0571.gadi.nci.org.au,8979602,173.26,0.0,False,,-616700711.966,160414.27,,0.0,,,,,,,57577.027,515652.574,173.26
output_cpu_modelwisetest_DNA_GTR+I+G4_OMP_104_taxa100_run1_tree_1_10000000_iqtree3_DNA_INTEL_VANILA_OMP104_GTR_100taxa_10000000len_modelwise_te.log,DNA,GTR+I+G4,100,10000000,unknown,COMPLETE,104.0,gadi-cpu-spr-0196.gadi.nci.org.au,8979602,52.689,0.0,False,,-618608860.704,89537.231,,0.0,,,,,,,57577.039,515652.52,52.689
output_cudajolt_bfgs_DNA_GTR+I+G4_IQTREE_GPU_SHARED_taxa100_run1_tree_1_10000000_iqtree3_DNA_IQTREE_GPU_SHARED_H200_GTR-I-G4_100taxa_10000000len_ninit2_optalg2BFGS_nt12_jolt_IQTREE_GPU_SHARED_run1_tree_1_10000000_iqtree.log,DNA,GTR+I+G4,100,10000000,cudajolt_H200,OOM,12.0,gadi-gpu-h200-0006.gadi.nci.org.au,8979602,,,False,558.704,,,,,,,,,,,,,
output_cudajolt_bfgs_DNA_GTR+I+G4_IQTREE_GPU_SHARED_taxa100_run1_tree_1_10000000_iqtree3_DNA_IQTREE_GPU_SHARED_H200_GTR-I-G4_100taxa_10000000len_ninit2_optalg2BFGS_nt12_jolt_maxwt2_IQTREE_GPU_SHARED_run1_tree_1_10000000_iqtree.log,DNA,GTR+I+G4,100,10000000,cudajolt_H200,OOM,12.0,gadi-gpu-h200-0016.gadi.nci.org.au,8979602,,,False,669.068,,,,,,,,,,,,,
output_cudajolt_bfgs_DNA_GTR+I+G4_IQTREE_GPU_SHARED_taxa100_run1_tree_1_10000000_iqtree3_DNA_IQTREE_GPU_SHARED_H200_GTR-I-G4_100taxa_10000000len_ninit2_optalg2BFGS_nt12_jolt_morewt_IQTREE_GPU_SHARED_run1_tree_1_10000000_iqtree.log,DNA,GTR+I+G4,100,10000000,cudajolt_H200,OOM,12.0,gadi-gpu-h200-0020.gadi.nci.org.au,8979602,,,False,585.44,,,,,,,,,,,,,
output_cudajolt_bfgs_DNA_GTR+I+G4_IQTREE_GPU_SHARED_taxa100_run1_tree_1_10000000_iqtree3_DNA_IQTREE_GPU_SHARED_V100_GTR-I-G4_100taxa_10000000len_ninit2_optalg2BFGS_nt12_jolt_IQTREE_GPU_SHARED_run1_tree_1_10000000_iqtree.log,DNA,GTR+I+G4,100,10000000,cudajolt_V100,OOM,12.0,gadi-gpu-v100-0118.gadi.nci.org.au,8979602,,,False,1362.109,,,,,,,,,,,,,
output_cudajolt_bfgs_DNA_GTR+I+G4_IQTREE_GPU_SHARED_taxa100_run1_tree_1_10000000_iqtree3_DNA_IQTREE_GPU_SHARED_V100_GTR-I-G4_100taxa_10000000len_ninit2_optalg2BFGS_nt12_jolt_maxwt2_IQTREE_GPU_SHARED_run1_tree_1_10000000_iqtree.log,DNA,GTR+I+G4,100,10000000,cudajolt_V100,OOM,12.0,gadi-gpu-v100-0056.gadi.nci.org.au,8979602,,,False,1105.539,,,,,,,,,,,,,
output_cudajolt_bfgs_DNA_GTR+I+G4_IQTREE_GPU_SHARED_taxa100_run1_tree_1_10000000_iqtree3_DNA_IQTREE_GPU_SHARED_V100_GTR-I-G4_100taxa_10000000len_ninit2_optalg2BFGS_nt12_jolt_morewt_IQTREE_GPU_SHARED_run1_tree_1_10000000_iqtree.log,DNA,GTR+I+G4,100,10000000,cudajolt_V100,OOM,12.0,gadi-gpu-v100-0041.gadi.nci.org.au,8979602,,,False,1111.893,,,,,,,,,,,,,
output_cudajolt_modelwise_DNA_GTR+I+G4_IQTREE_GPU_SHARED_taxa100_run1_tree_1_10000000_iqtree3_DNA_IQTREE_GPU_SHARED_H200_GTR-G4_100taxa_10000000len_modelwise_te_nt12_jolt_IQTREE_GPU_SHARED_run1_tree_1_10000000_iqtree.log,DNA,GTR+I+G4,100,10000000,cudajolt_modelwise_H200,COMPLETE,12.0,gadi-gpu-h200-0003.gadi.nci.org.au,8979602,104.396,0.0,False,,-578953722.404,,,,,,,,,,,,104.396
output_cudajolt_modelwise_DNA_GTR+I+G4_IQTREE_GPU_SHARED_taxa100_run1_tree_1_10000000_iqtree3_DNA_IQTREE_GPU_SHARED_H200_GTR-I-G4_100taxa_10000000len_modelwise_te_nt12_jolt_IQTREE_GPU_SHARED_run1_tree_1_10000000_iqtree.log,DNA,GTR+I+G4,100,10000000,cudajolt_modelwise_H200,COMPLETE,12.0,gadi-gpu-h200-0018.gadi.nci.org.au,8979602,1354.135,0.0,False,,-578953722.4,,,,,,,,,,,,1354.135
output_cudajolt_modelwise_DNA_GTR+I+G4_IQTREE_GPU_SHARED_taxa100_run1_tree_1_10000000_iqtree3_DNA_IQTREE_GPU_SHARED_H200_GTR-I_100taxa_10000000len_modelwise_te_nt12_jolt_IQTREE_GPU_SHARED_run1_tree_1_10000000_iqtree.log,DNA,GTR+I+G4,100,10000000,cudajolt_modelwise_H200,COMPLETE,12.0,gadi-gpu-h200-0002.gadi.nci.org.au,8979602,560.944,0.0,False,,-616700711.966,,,,,,,,,,,,560.944
output_cudajolt_modelwise_DNA_GTR+I+G4_IQTREE_GPU_SHARED_taxa100_run1_tree_1_10000000_iqtree3_DNA_IQTREE_GPU_SHARED_H200_GTR_100taxa_10000000len_modelwise_te_nt12_jolt_IQTREE_GPU_SHARED_run1_tree_1_10000000_iqtree.log,DNA,GTR+I+G4,100,10000000,cudajolt_modelwise_H200,COMPLETE,12.0,gadi-gpu-h200-0003.gadi.nci.org.au,8979602,63.396,0.0,False,,-618608860.989,,,,,,,,,,,,63.396
output_openACC_bfgs_stable_DNA_GTR+I+G4_OPENACC_taxa100_run1_tree_1_10000000_iqtree3_DNA_OPENACC_H200_GTR-I-G4_100taxa_10000000len_ninit2_optalg2BFGS_OPENACC_run1_tree_1_10000000_iqtree.log,DNA,GTR+I+G4,100,10000000,openACC_stable_H200,COMPLETE,,gadi-gpu-h200-0003.gadi.nci.org.au,8979602,24327.406,7367.23,False,1042.133,-578953725.589,6928863.229,11668540.757,2003914.312,3293935.579,4810189.203,8273581.25,131724.688,143771.0,130850.0,28770.199,1031781.777,16960.176
output_openACC_bfgs_stable_DNA_GTR+I+G4_OPENACC_taxa100_run1_tree_1_10000000_iqtree3_DNA_OPENACC_H200_GTR-I-G4_100taxa_10000000len_ninit2_optalg2BFGS_nt12_OPENACC_run1_tree_1_10000000_iqtree.log,DNA,GTR+I+G4,100,10000000,openACC_stable_H200_nt12,COMPLETE,12.0,gadi-gpu-h200-0017.gadi.nci.org.au,8979602,26320.439,6254.658,False,1144.632,-578953725.589,6837692.951,11703209.664,1628032.099,3154841.834,5138649.294,8464317.841,131724.688,143771.0,130850.0,28180.633,1031781.77,20065.781
output_openACC_bfgs_stable_DNA_GTR+I+G4_OPENACC_taxa100_run1_tree_1_10000000_iqtree3_DNA_OPENACC_V100_GTR-I-G4_100taxa_10000000len_ninit2_optalg2BFGS_OPENACC_run1_tree_1_10000000_iqtree.log,DNA,GTR+I+G4,100,10000000,openACC_stable_V100,CRASHED,,gadi-gpu-v100-0014.gadi.nci.org.au,8979602,,,False,2983.356,,,,,,,,,,,,,
output_openACC_bfgs_stable_DNA_GTR+I+G4_OPENACC_taxa100_run1_tree_1_10000000_iqtree3_DNA_OPENACC_V100_GTR-I-G4_100taxa_10000000len_ninit2_optalg2BFGS_nt12_OPENACC_run1_tree_1_10000000_iqtree.log,DNA,GTR+I+G4,100,10000000,openACC_stable_V100_nt12,CRASHED,12.0,gadi-gpu-v100-0020.gadi.nci.org.au,8979602,,,False,3118.124,,,,,,,,,,,,,
output_openacc_stable_modelwise_DNA_GTR+I+G4_OPENACC_taxa100_run1_tree_1_10000000_iqtree3_DNA_OPENACC_H200_GTR-G4_100taxa_10000000len_modelwise_te_OPENACC_run1_tree_1_10000000_iqtree.log,DNA,GTR+I+G4,100,10000000,unknown,COMPLETE,,gadi-gpu-h200-0023.gadi.nci.org.au,8979602,133.876,0.004,False,,-578953723.316,58054.341,62327.25,1.012,0.0,,,124316.688,143771.0,123442.0,22026.129,1031781.777,133.872
output_openacc_stable_modelwise_DNA_GTR+I+G4_OPENACC_taxa100_run1_tree_1_10000000_iqtree3_DNA_OPENACC_H200_GTR-I-G4_100taxa_10000000len_modelwise_te_OPENACC_run1_tree_1_10000000_iqtree.log,DNA,GTR+I+G4,100,10000000,unknown,COMPLETE,,gadi-gpu-h200-0023.gadi.nci.org.au,8979602,11589.337,0.014,False,,-578953723.331,3149877.81,5929565.227,3.46,0.0,,,124316.688,143771.0,123442.0,22026.008,1031781.777,11589.323
output_openacc_stable_modelwise_DNA_GTR+I+G4_OPENACC_taxa100_run1_tree_1_10000000_iqtree3_DNA_OPENACC_H200_GTR-I_100taxa_10000000len_modelwise_te_OPENACC_run1_tree_1_10000000_iqtree.log,DNA,GTR+I+G4,100,10000000,unknown,COMPLETE,,gadi-gpu-h200-0027.gadi.nci.org.au,8979602,89.357,0.004,False,,-616714037.319,43488.556,35105.568,1.012,0.0,,,35664.688,143771.0,34790.0,21169.508,1031781.789,89.353
output_openacc_stable_modelwise_DNA_GTR+I+G4_OPENACC_taxa100_run1_tree_1_10000000_iqtree3_DNA_OPENACC_H200_GTR_100taxa_10000000len_modelwise_te_OPENACC_run1_tree_1_10000000_iqtree.log,DNA,GTR+I+G4,100,10000000,unknown,COMPLETE,,gadi-gpu-h200-0008.gadi.nci.org.au,8979602,47.979,0.004,False,,-618616739.667,36221.529,20142.872,1.291,0.0,,,35664.688,143771.0,34790.0,21169.578,1031781.773,47.975
