data_type,tree_type,model,tree_num,build,is_verbose,log_likelihood,rates_info
DNA,unrooted,GTR+R4,tree_5,OPENACC,True,-20.66314,"(0.220021,0.998399) (0.261445,1.00035) (0.270592,1.00045) (0.247943,1.00056) [1         0.998399       0.220021 |   2         1.00035        0.261445 |   3         1.00045        0.270592 |   4         1.00056        0.247943]"
DNA,unrooted,GTR+R4,tree_5,VANILA,False,-20.6613,"(0.22,0.9903) (0.2614,1.002) (0.2706,1.003) (0.2479,1.003) [1         0.9903         0.22 |   2         1.002          0.2614 |   3         1.003          0.2706 |   4         1.003          0.2479]"
DNA,unrooted,GTR+R4,tree_5,VANILA,True,-20.661289,"(0.22004,0.99034) (0.261425,1.0025) (0.270589,1.00281) (0.247946,1.00287) [1         0.99034        0.22004 |   2         1.0025         0.261425 |   3         1.00281        0.270589 |   4         1.00287        0.247946]"
DNA,unrooted,GTR+R4,tree_6,OPENACC,False,-18.4609,"(0.2293,0.4916) (0.2513,0.9604) (0.2606,1.178) (0.2588,1.31) [1         0.4916         0.2293 |   2         0.9604         0.2513 |   3         1.178          0.2606 |   4         1.31           0.2588]"
DNA,unrooted,GTR+R4,tree_6,OPENACC,True,-18.460882,"(0.229349,0.491599) (0.25129,0.960365) (0.260585,1.17824) (0.258776,1.30959) [1         0.491599       0.229349 |   2         0.960365       0.25129 |   3         1.17824        0.260585 |   4         1.30959        0.258776]"
DNA,unrooted,GTR+R4,tree_6,VANILA,False,-18.461,"(0.2294,0.4909) (0.2513,0.9601) (0.2606,1.178) (0.2588,1.31) [1         0.4909         0.2294 |   2         0.9601         0.2513 |   3         1.178          0.2606 |   4         1.31           0.2588]"
DNA,unrooted,GTR+R4,tree_6,VANILA,True,-18.461022,"(0.229351,0.490923) (0.251284,0.960053) (0.260584,1.17845) (0.258781,1.31028) [1         0.490923       0.229351 |   2         0.960053       0.251284 |   3         1.17845        0.260584 |   4         1.31028        0.258781]"
DNA,unrooted,GTR+R4,tree_7,OPENACC,False,-38.0645,"(0.2373,0.1496) (0.2638,0.1496) (0.2193,0.1496) (0.2796,3.192) [1         0.1496         0.2373 |   2         0.1496         0.2638 |   3         0.1496         0.2193 |   4         3.192          0.2796]"
DNA,unrooted,GTR+R4,tree_7,OPENACC,True,-38.064475,"(0.237348,0.149583) (0.263796,0.149607) (0.219295,0.149608) (0.279562,3.1915) [1         0.149583       0.237348 |   2         0.149607       0.263796 |   3         0.149608       0.219295 |   4         3.1915         0.279562]"
DNA,unrooted,GTR+R4,tree_7,VANILA,False,-38.0644,"(0.2374,0.1496) (0.2638,0.1496) (0.2193,0.1496) (0.2794,3.193) [1         0.1496         0.2374 |   2         0.1496         0.2638 |   3         0.1496         0.2193 |   4         3.193          0.2794]"
DNA,unrooted,GTR+R4,tree_7,VANILA,True,-38.064383,"(0.237389,0.149595) (0.263844,0.149619) (0.219337,0.14962) (0.279431,3.1929) [1         0.149595       0.237389 |   2         0.149619       0.263844 |   3         0.14962        0.219337 |   4         3.1929         0.279431]"
DNA,unrooted,GTR+R4,tree_8,OPENACC,False,-13.4918,"(0.2479,0.1352) (0.2489,0.4709) (0.2502,0.9897) (0.253,2.378) [1         0.1352         0.2479 |   2         0.4709         0.2489 |   3         0.9897         0.2502 |   4         2.378          0.253]"
DNA,unrooted,GTR+R4,tree_8,OPENACC,True,-13.49183,"(0.247873,0.135213) (0.248881,0.470868) (0.250248,0.989691) (0.252998,2.37799) [1         0.135213       0.247873 |   2         0.470868       0.248881 |   3         0.989691       0.250248 |   4         2.37799        0.252998]"
DNA,unrooted,GTR+R4,tree_8,VANILA,False,-13.4918,"(0.2479,0.1352) (0.2489,0.4709) (0.2502,0.9897) (0.253,2.378) [1         0.1352         0.2479 |   2         0.4709         0.2489 |   3         0.9897         0.2502 |   4         2.378          0.253]"
DNA,unrooted,GTR+R4,tree_8,VANILA,True,-13.49183,"(0.247873,0.135213) (0.248881,0.470868) (0.250248,0.989691) (0.252998,2.37799) [1         0.135213       0.247873 |   2         0.470868       0.248881 |   3         0.989691       0.250248 |   4         2.37799        0.252998]"
DNA,unrooted,GTR+R4,tree_9,OPENACC,False,-26.2491,"(0.2165,0.9966) (0.2671,0.9987) (0.2781,0.9992) (0.2383,1.005) [1         0.9966         0.2165 |   2         0.9987         0.2671 |   3         0.9992         0.2781 |   4         1.005          0.2383]"
DNA,unrooted,GTR+R4,tree_9,OPENACC,True,-26.249088,"(0.216536,0.996607) (0.267095,0.998745) (0.278094,0.999188) (0.238275,1.00544) [1         0.996607       0.216536 |   2         0.998745       0.267095 |   3         0.999188       0.278094 |   4         1.00544        0.238275]"
DNA,unrooted,GTR+R4,tree_9,VANILA,False,-26.2491,"(0.2165,0.9965) (0.2671,0.9987) (0.2781,0.9992) (0.2383,1.006) [1         0.9965         0.2165 |   2         0.9987         0.2671 |   3         0.9992         0.2781 |   4         1.006          0.2383]"
DNA,unrooted,GTR+R4,tree_9,VANILA,True,-26.249088,"(0.216536,0.996541) (0.267095,0.998678) (0.278094,0.999183) (0.238274,1.00558) [1         0.996541       0.216536 |   2         0.998678       0.267095 |   3         0.999183       0.278094 |   4         1.00558        0.238274]"
