data_type,tree_type,model,tree,backend,run,filename,walltime,cputime,log_likelihood,tree_length,opt_time,opt_rounds,n_underflow,first_eval_sec,overhead
AA,unrooted,LG,tree_3,GPU_P5,6,output_revert_to_P5_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run6_tree_3_1000000_aa_iqtree.log,18.467,18.088,-87357001.171,19.421,15.512,1,0,0.558,2.9549999999999983
AA,unrooted,LG,tree_3,GPU_P5,10,output_revert_to_P5_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run10_tree_3_1000000_aa_iqtree.log,18.361,17.956,-87357001.171,19.421,15.454,1,0,0.54,2.907
AA,unrooted,LG,tree_3,GPU_P5,5,output_revert_to_P5_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run5_tree_3_1000000_aa_iqtree.log,18.417,18.038,-87357001.171,19.421,15.455,1,0,0.544,2.9620000000000015
AA,unrooted,LG,tree_3,GPU_P5,4,output_revert_to_P5_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run4_tree_3_1000000_aa_iqtree.log,18.345,17.976,-87357001.171,19.421,15.488,1,0,0.539,2.8569999999999993
AA,unrooted,LG,tree_3,GPU_P5,7,output_revert_to_P5_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run7_tree_3_1000000_aa_iqtree.log,18.249,17.915,-87357001.171,19.421,15.451,1,0,0.53,2.7979999999999983
AA,unrooted,LG,tree_3,GPU_P5,9,output_revert_to_P5_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run9_tree_3_1000000_aa_iqtree.log,18.47,18.074,-87357001.171,19.421,15.517,1,0,0.555,2.9529999999999994
AA,unrooted,LG,tree_3,GPU_P5,1,output_revert_to_P5_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run1_tree_3_1000000_aa_iqtree.log,18.35,17.953,-87357001.171,19.421,15.514,1,0,0.594,2.836000000000002
AA,unrooted,LG,tree_3,GPU_P5,2,output_revert_to_P5_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run2_tree_3_1000000_aa_iqtree.log,18.545,18.063,-87357001.171,19.421,15.663,1,0,0.694,2.8820000000000014
AA,unrooted,LG,tree_4,GPU_P5,2,output_revert_to_P5_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run2_tree_4_1000000_aa_iqtree.log,18.604,18.096,-87712627.079,20.39,15.759,1,0,0.735,2.844999999999999
AA,unrooted,LG,tree_4,GPU_P5,1,output_revert_to_P5_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run1_tree_4_1000000_aa_iqtree.log,18.48,18.049,-87712627.079,20.39,15.592,1,0,0.626,2.888
AA,unrooted,LG,tree_4,GPU_P5,7,output_revert_to_P5_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run7_tree_4_1000000_aa_iqtree.log,18.346,18.015,-87712627.079,20.39,15.535,1,0,0.551,2.811
AA,unrooted,LG,tree_4,GPU_P5,9,output_revert_to_P5_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run9_tree_4_1000000_aa_iqtree.log,18.504,18.13,-87712627.079,20.39,15.596,1,0,0.579,2.9080000000000013
AA,unrooted,LG,tree_4,GPU_P5,4,output_revert_to_P5_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run4_tree_4_1000000_aa_iqtree.log,18.451,18.089,-87712627.079,20.39,15.585,1,0,0.572,2.8659999999999997
AA,unrooted,LG,tree_4,GPU_P5,10,output_revert_to_P5_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run10_tree_4_1000000_aa_iqtree.log,18.441,18.034,-87712627.079,20.39,15.537,1,0,0.562,2.903999999999998
AA,unrooted,LG,tree_4,GPU_P5,5,output_revert_to_P5_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run5_tree_4_1000000_aa_iqtree.log,18.407,18.04,-87712627.079,20.39,15.523,1,0,0.561,2.8840000000000003
AA,unrooted,LG,tree_4,GPU_P5,8,output_revert_to_P5_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run8_tree_4_1000000_aa_iqtree.log,18.496,18.125,-87712627.079,20.39,15.552,1,0,0.566,2.943999999999999
AA,unrooted,LG,tree_4,GPU_P5,6,output_revert_to_P5_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run6_tree_4_1000000_aa_iqtree.log,18.574,18.162,-87712627.079,20.39,15.596,1,0,0.584,2.9780000000000015
AA,unrooted,LG,tree_4,GPU_P5,3,output_revert_to_P5_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run3_tree_4_1000000_aa_iqtree.log,18.671,18.248,-87712627.079,20.39,15.687,1,0,0.636,2.984
AA,unrooted,LG,tree_5,GPU_P5,5,output_revert_to_P5_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run5_tree_5_1000000_aa_iqtree.log,18.173,17.832,-86382770.364,19.61,15.265,1,0,0.543,2.9079999999999977
AA,unrooted,LG,tree_5,GPU_P5,10,output_revert_to_P5_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run10_tree_5_1000000_aa_iqtree.log,18.244,17.857,-86382770.364,19.61,15.261,1,0,0.536,2.9830000000000005
AA,unrooted,LG,tree_5,GPU_P5,8,output_revert_to_P5_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run8_tree_5_1000000_aa_iqtree.log,18.172,17.823,-86382770.364,19.61,15.276,1,0,0.543,2.896000000000001
AA,unrooted,LG,tree_5,GPU_P5,6,output_revert_to_P5_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run6_tree_5_1000000_aa_iqtree.log,18.246,17.879,-86382770.364,19.61,15.312,1,0,0.554,2.9339999999999993
AA,unrooted,LG,tree_5,GPU_P5,3,output_revert_to_P5_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run3_tree_5_1000000_aa_iqtree.log,18.48,17.955,-86382770.364,19.61,15.512,1,0,0.701,2.968
AA,unrooted,LG,tree_5,GPU_P5,2,output_revert_to_P5_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run2_tree_5_1000000_aa_iqtree.log,18.449,17.888,-86382770.364,19.61,15.515,1,0,0.748,2.934000000000001
AA,unrooted,LG,tree_5,GPU_P5,1,output_revert_to_P5_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run1_tree_5_1000000_aa_iqtree.log,18.367,17.835,-86382770.364,19.61,15.446,1,0,0.715,2.921000000000001
AA,unrooted,LG,tree_5,GPU_P5,7,output_revert_to_P5_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run7_tree_5_1000000_aa_iqtree.log,18.085,17.757,-86382770.364,19.61,15.26,1,0,0.529,2.825000000000001
AA,unrooted,LG,tree_5,GPU_P5,9,output_revert_to_P5_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run9_tree_5_1000000_aa_iqtree.log,18.267,17.896,-86382770.364,19.61,15.327,1,0,0.557,2.9399999999999995
AA,unrooted,LG,tree_5,GPU_P5,4,output_revert_to_P5_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run4_tree_5_1000000_aa_iqtree.log,18.179,17.805,-86382770.364,19.61,15.299,1,0,0.539,2.879999999999999
AA,unrooted,LG,tree_6,GPU_P5,1,output_revert_to_P5_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run1_tree_6_1000000_aa_iqtree.log,18.302,17.881,-84301496.968,18.591,15.402,1,0,0.609,2.9000000000000004
AA,unrooted,LG,tree_6,GPU_P5,2,output_revert_to_P5_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run2_tree_6_1000000_aa_iqtree.log,18.317,17.926,-84301496.968,18.591,15.437,1,0,0.602,2.880000000000001
AA,unrooted,LG,tree_6,GPU_P5,4,output_revert_to_P5_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run4_tree_6_1000000_aa_iqtree.log,18.209,17.87,-84301496.968,18.591,15.385,1,0,0.563,2.824
AA,unrooted,LG,tree_6,GPU_P5,9,output_revert_to_P5_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run9_tree_6_1000000_aa_iqtree.log,18.372,17.99,-84301496.968,18.591,15.42,1,0,0.58,2.952
AA,unrooted,LG,tree_6,GPU_P5,7,output_revert_to_P5_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run7_tree_6_1000000_aa_iqtree.log,18.121,17.794,-84301496.968,18.591,15.355,1,0,0.556,2.7659999999999982
AA,unrooted,LG,tree_6,GPU_P5,6,output_revert_to_P5_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run6_tree_6_1000000_aa_iqtree.log,18.365,18.002,-84301496.968,18.591,15.41,1,0,0.585,2.9549999999999983
AA,unrooted,LG,tree_6,GPU_P5,8,output_revert_to_P5_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run8_tree_6_1000000_aa_iqtree.log,18.216,17.867,-84301496.968,18.591,15.366,1,0,0.569,2.8500000000000014
AA,unrooted,LG,tree_6,GPU_P5,10,output_revert_to_P5_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run10_tree_6_1000000_aa_iqtree.log,18.511,17.976,-84301496.968,18.591,15.356,1,0,0.567,3.1549999999999994
AA,unrooted,LG,tree_6,GPU_P5,5,output_revert_to_P5_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run5_tree_6_1000000_aa_iqtree.log,18.3,17.91,-84301496.968,18.591,15.343,1,0,0.565,2.9570000000000007
AA,unrooted,LG,tree_6,GPU_P5,3,output_revert_to_P5_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run3_tree_6_1000000_aa_iqtree.log,18.575,18.051,-84301496.968,18.591,15.583,1,0,0.711,2.991999999999999
AA,unrooted,LG,tree_7,GPU_P5,6,output_revert_to_P5_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run6_tree_7_1000000_aa_iqtree.log,18.326,17.952,-87134163.126,19.77,15.395,1,0,0.55,2.931000000000001
AA,unrooted,LG,tree_7,GPU_P5,8,output_revert_to_P5_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run8_tree_7_1000000_aa_iqtree.log,18.217,17.841,-87134163.126,19.77,15.353,1,0,0.537,2.863999999999999
AA,unrooted,LG,tree_7,GPU_P5,5,output_revert_to_P5_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run5_tree_7_1000000_aa_iqtree.log,18.261,17.895,-87134163.126,19.77,15.342,1,0,0.541,2.9189999999999987
AA,unrooted,LG,tree_7,GPU_P5,10,output_revert_to_P5_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run10_tree_7_1000000_aa_iqtree.log,18.361,17.853,-87134163.126,19.77,15.35,1,0,0.542,3.011000000000001
AA,unrooted,LG,tree_7,GPU_P5,3,output_revert_to_P5_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run3_tree_7_1000000_aa_iqtree.log,18.474,18.049,-87134163.126,19.77,15.469,1,0,0.569,3.005000000000001
AA,unrooted,LG,tree_7,GPU_P5,1,output_revert_to_P5_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run1_tree_7_1000000_aa_iqtree.log,18.199,17.853,-87134163.126,19.77,15.354,1,0,0.547,2.8450000000000024
AA,unrooted,LG,tree_7,GPU_P5,2,output_revert_to_P5_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run2_tree_7_1000000_aa_iqtree.log,18.397,17.903,-87134163.126,19.77,15.511,1,0,0.668,2.8859999999999992
AA,unrooted,LG,tree_7,GPU_P5,4,output_revert_to_P5_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run4_tree_7_1000000_aa_iqtree.log,18.283,17.924,-87134163.126,19.77,15.378,1,0,0.54,2.905000000000001
AA,unrooted,LG,tree_7,GPU_P5,9,output_revert_to_P5_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run9_tree_7_1000000_aa_iqtree.log,18.332,17.926,-87134163.126,19.77,15.397,1,0,0.55,2.9350000000000005
AA,unrooted,LG,tree_7,GPU_P5,7,output_revert_to_P5_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run7_tree_7_1000000_aa_iqtree.log,18.218,17.853,-87134163.126,19.77,15.343,1,0,0.529,2.875
AA,unrooted,LG,tree_8,GPU_P5,7,output_revert_to_P5_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run7_tree_8_1000000_aa_iqtree.log,18.238,17.907,-81931521.002,18.249,15.39,1,0,0.55,2.847999999999999
AA,unrooted,LG,tree_8,GPU_P5,9,output_revert_to_P5_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run9_tree_8_1000000_aa_iqtree.log,18.353,17.98,-81931521.002,18.249,15.451,1,0,0.574,2.902000000000001
AA,unrooted,LG,tree_8,GPU_P5,4,output_revert_to_P5_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run4_tree_8_1000000_aa_iqtree.log,18.284,17.922,-81931521.002,18.249,15.422,1,0,0.562,2.8619999999999983
AA,unrooted,LG,tree_8,GPU_P5,2,output_revert_to_P5_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run2_tree_8_1000000_aa_iqtree.log,18.588,18.001,-81931521.002,18.249,15.662,1,0,0.743,2.926
AA,unrooted,LG,tree_8,GPU_P5,1,output_revert_to_P5_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run1_tree_8_1000000_aa_iqtree.log,18.152,17.802,-81931521.002,18.249,15.388,1,0,0.561,2.764000000000001
AA,unrooted,LG,tree_8,GPU_P5,3,output_revert_to_P5_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run3_tree_8_1000000_aa_iqtree.log,18.5,18.112,-81931521.002,18.249,15.507,1,0,0.598,2.9930000000000003
AA,unrooted,LG,tree_8,GPU_P5,10,output_revert_to_P5_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run10_tree_8_1000000_aa_iqtree.log,18.428,18.006,-81931521.002,18.249,15.394,1,0,0.563,3.0340000000000007
AA,unrooted,LG,tree_8,GPU_P5,5,output_revert_to_P5_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run5_tree_8_1000000_aa_iqtree.log,18.248,17.91,-81931521.002,18.249,15.393,1,0,0.566,2.8550000000000004
AA,unrooted,LG,tree_8,GPU_P5,8,output_revert_to_P5_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run8_tree_8_1000000_aa_iqtree.log,18.28,17.898,-81931521.002,18.249,15.4,1,0,0.557,2.880000000000001
AA,unrooted,LG,tree_8,GPU_P5,6,output_revert_to_P5_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run6_tree_8_1000000_aa_iqtree.log,18.347,17.964,-81931521.002,18.249,15.442,1,0,0.577,2.905000000000001
AA,unrooted,LG,tree_9,GPU_P5,3,output_revert_to_P5_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run3_tree_9_1000000_aa_iqtree.log,15.379,14.91,-82340194.25,18.008,12.422,1,0,0.656,2.956999999999999
AA,unrooted,LG,tree_9,GPU_P5,5,output_revert_to_P5_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run5_tree_9_1000000_aa_iqtree.log,15.221,14.821,-82340194.25,18.008,12.247,1,0,0.543,2.974
AA,unrooted,LG,tree_9,GPU_P5,10,output_revert_to_P5_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run10_tree_9_1000000_aa_iqtree.log,15.208,14.803,-82340194.25,18.008,12.248,1,0,0.544,2.960000000000001
AA,unrooted,LG,tree_9,GPU_P5,8,output_revert_to_P5_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run8_tree_9_1000000_aa_iqtree.log,15.172,14.822,-82340194.25,18.008,12.252,1,0,0.54,2.92
AA,unrooted,LG,tree_9,GPU_P5,6,output_revert_to_P5_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run6_tree_9_1000000_aa_iqtree.log,15.196,14.837,-82340194.25,18.008,12.292,1,0,0.554,2.904
AA,unrooted,LG,tree_9,GPU_P5,7,output_revert_to_P5_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run7_tree_9_1000000_aa_iqtree.log,15.045,14.703,-82340194.25,18.008,12.235,1,0,0.53,2.8100000000000005
AA,unrooted,LG,tree_9,GPU_P5,9,output_revert_to_P5_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run9_tree_9_1000000_aa_iqtree.log,15.308,14.885,-82340194.25,18.008,12.289,1,0,0.551,3.019
AA,unrooted,LG,tree_9,GPU_P5,4,output_revert_to_P5_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run4_tree_9_1000000_aa_iqtree.log,15.165,14.78,-82340194.25,18.008,12.264,1,0,0.539,2.901
AA,unrooted,LG,tree_9,GPU_P5,2,output_revert_to_P5_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run2_tree_9_1000000_aa_iqtree.log,15.389,14.884,-82340194.25,18.008,12.428,1,0,0.697,2.9609999999999985
AA,unrooted,LG,tree_9,GPU_P5,1,output_revert_to_P5_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run1_tree_9_1000000_aa_iqtree.log,15.183,14.77,-82340194.25,18.008,12.279,1,0,0.575,2.904
DNA,unrooted,GTR,tree_1,GPU_P5,3,output_revert_to_P5_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run3_tree_1_1000000_iqtree.log,21.59,21.223,-64343405.643,18.844,18.748,4,0,0.352,2.8419999999999987
DNA,unrooted,GTR,tree_1,GPU_P5,4,output_revert_to_P5_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run4_tree_1_1000000_iqtree.log,21.744,21.227,-64343405.643,18.844,18.723,4,0,0.351,3.021000000000001
DNA,unrooted,GTR,tree_1,GPU_P5,10,output_revert_to_P5_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run10_tree_1_1000000_iqtree.log,21.735,21.244,-64343405.643,18.844,18.892,4,0,0.349,2.843
DNA,unrooted,GTR,tree_1,GPU_P5,1,output_revert_to_P5_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run1_tree_1_1000000_iqtree.log,21.799,21.193,-64343405.643,18.844,18.771,4,0,0.377,3.0279999999999987
DNA,unrooted,GTR,tree_1,GPU_P5,9,output_revert_to_P5_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run9_tree_1_1000000_iqtree.log,21.443,21.127,-64343405.643,18.844,18.674,4,0,0.34,2.769000000000002
DNA,unrooted,GTR,tree_1,GPU_P5,6,output_revert_to_P5_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run6_tree_1_1000000_iqtree.log,21.529,21.215,-64343405.643,18.844,18.742,4,0,0.38,2.786999999999999
DNA,unrooted,GTR,tree_1,GPU_P5,7,output_revert_to_P5_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run7_tree_1_1000000_iqtree.log,38.947,21.148,-64343405.643,18.844,18.737,4,0,0.398,20.210000000000004
DNA,unrooted,GTR,tree_1,GPU_P5,8,output_revert_to_P5_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run8_tree_1_1000000_iqtree.log,22.046,21.231,-64343405.643,18.844,18.785,4,0,0.383,3.2609999999999992
DNA,unrooted,GTR,tree_1,GPU_P5,5,output_revert_to_P5_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run5_tree_1_1000000_iqtree.log,21.671,21.279,-64343405.643,18.844,18.751,4,0,0.373,2.919999999999998
DNA,unrooted,GTR,tree_1,GPU_P5,2,output_revert_to_P5_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run2_tree_1_1000000_iqtree.log,21.511,21.067,-64343405.643,18.844,18.714,4,0,0.342,2.7970000000000006
DNA,unrooted,GTR,tree_2,GPU_P5,4,output_revert_to_P5_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run4_tree_2_1000000_iqtree.log,23.879,23.379,-66217786.827,19.418,20.902,4,0,0.35,2.9770000000000003
DNA,unrooted,GTR,tree_2,GPU_P5,3,output_revert_to_P5_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run3_tree_2_1000000_iqtree.log,23.952,23.462,-66217786.827,19.418,20.952,4,0,0.38,3.0
DNA,unrooted,GTR,tree_2,GPU_P5,6,output_revert_to_P5_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run6_tree_2_1000000_iqtree.log,23.721,23.393,-66217786.827,19.418,20.895,4,0,0.351,2.8260000000000005
DNA,unrooted,GTR,tree_2,GPU_P5,9,output_revert_to_P5_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run9_tree_2_1000000_iqtree.log,23.554,23.244,-66217786.827,19.418,20.841,4,0,0.336,2.7129999999999974
DNA,unrooted,GTR,tree_2,GPU_P5,10,output_revert_to_P5_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run10_tree_2_1000000_iqtree.log,23.874,23.38,-66217786.827,19.418,21.055,4,0,0.507,2.818999999999999
DNA,unrooted,GTR,tree_2,GPU_P5,1,output_revert_to_P5_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run1_tree_2_1000000_iqtree.log,23.677,23.315,-66217786.827,19.418,20.938,4,0,0.393,2.7390000000000008
DNA,unrooted,GTR,tree_2,GPU_P5,8,output_revert_to_P5_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run8_tree_2_1000000_iqtree.log,23.774,23.351,-66217786.827,19.418,20.919,4,0,0.374,2.8550000000000004
DNA,unrooted,GTR,tree_2,GPU_P5,7,output_revert_to_P5_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run7_tree_2_1000000_iqtree.log,23.954,23.263,-66217786.827,19.418,20.812,4,0,0.341,3.1419999999999995
DNA,unrooted,GTR,tree_2,GPU_P5,2,output_revert_to_P5_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run2_tree_2_1000000_iqtree.log,23.883,23.27,-66217786.827,19.418,20.872,4,0,0.341,3.0109999999999992
DNA,unrooted,GTR,tree_2,GPU_P5,5,output_revert_to_P5_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run5_tree_2_1000000_iqtree.log,23.963,23.458,-66217786.827,19.418,20.976,4,0,0.46,2.987000000000002
DNA,unrooted,GTR,tree_3,GPU_P5,5,output_revert_to_P5_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run5_tree_3_1000000_iqtree.log,21.424,21.062,-66775543.576,19.731,18.522,4,0,0.38,2.902000000000001
DNA,unrooted,GTR,tree_3,GPU_P5,2,output_revert_to_P5_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run2_tree_3_1000000_iqtree.log,22.062,20.928,-66775543.576,19.731,18.509,4,0,0.342,3.553000000000001
DNA,unrooted,GTR,tree_3,GPU_P5,7,output_revert_to_P5_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run7_tree_3_1000000_iqtree.log,21.351,20.86,-66775543.576,19.731,18.502,4,0,0.363,2.849
DNA,unrooted,GTR,tree_3,GPU_P5,8,output_revert_to_P5_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run8_tree_3_1000000_iqtree.log,21.76,21.015,-66775543.576,19.731,18.544,4,0,0.356,3.216000000000001
DNA,unrooted,GTR,tree_3,GPU_P5,10,output_revert_to_P5_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run10_tree_3_1000000_iqtree.log,21.338,20.947,-66775543.576,19.731,18.587,4,0,0.427,2.7510000000000012
DNA,unrooted,GTR,tree_3,GPU_P5,1,output_revert_to_P5_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run1_tree_3_1000000_iqtree.log,21.512,20.992,-66775543.576,19.731,18.659,4,0,0.49,2.8530000000000015
DNA,unrooted,GTR,tree_3,GPU_P5,9,output_revert_to_P5_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run9_tree_3_1000000_iqtree.log,21.262,20.867,-66775543.576,19.731,18.453,4,0,0.336,2.809000000000001
DNA,unrooted,GTR,tree_3,GPU_P5,6,output_revert_to_P5_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run6_tree_3_1000000_iqtree.log,21.364,20.999,-66775543.576,19.731,18.489,4,0,0.348,2.875
DNA,unrooted,GTR,tree_3,GPU_P5,3,output_revert_to_P5_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run3_tree_3_1000000_iqtree.log,21.831,21.042,-66775543.576,19.731,18.534,4,0,0.352,3.2970000000000006
DNA,unrooted,GTR,tree_3,GPU_P5,4,output_revert_to_P5_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run4_tree_3_1000000_iqtree.log,21.533,20.988,-66775543.576,19.731,18.534,4,0,0.38,2.9990000000000023
DNA,unrooted,GTR,tree_4,GPU_P5,9,output_revert_to_P5_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run9_tree_4_1000000_iqtree.log,28.236,27.883,-68796842.673,20.6,25.565,6,0,0.333,2.6709999999999994
DNA,unrooted,GTR,tree_4,GPU_P5,1,output_revert_to_P5_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run1_tree_4_1000000_iqtree.log,28.398,28.063,-68796842.673,20.6,25.635,6,0,0.351,2.762999999999998
DNA,unrooted,GTR,tree_4,GPU_P5,10,output_revert_to_P5_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run10_tree_4_1000000_iqtree.log,28.425,28.066,-68796842.673,20.6,25.685,6,0,0.411,2.740000000000002
DNA,unrooted,GTR,tree_4,GPU_P5,6,output_revert_to_P5_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run6_tree_4_1000000_iqtree.log,28.508,28.098,-68796842.673,20.6,25.583,6,0,0.349,2.9250000000000007
DNA,unrooted,GTR,tree_4,GPU_P5,3,output_revert_to_P5_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run3_tree_4_1000000_iqtree.log,28.507,28.174,-68796842.673,20.6,25.655,6,0,0.348,2.8520000000000003
DNA,unrooted,GTR,tree_4,GPU_P5,4,output_revert_to_P5_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run4_tree_4_1000000_iqtree.log,28.478,28.093,-68796842.673,20.6,25.613,6,0,0.349,2.865000000000002
DNA,unrooted,GTR,tree_4,GPU_P5,5,output_revert_to_P5_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run5_tree_4_1000000_iqtree.log,28.852,28.192,-68796842.673,20.6,25.777,6,0,0.369,3.0749999999999993
