backend,taxa,sites,patterns,likelihood,time,treefile,run_number
IQ-TREE_CPU_10_CORES,100,1000000,1000000,-106559017.965,2.24,tree_10,run1
IQ-TREE_CPU_1_CORE,100,1000000,1000000,-106559017.965,13.414,tree_10,run4
IQ-TREE_CPU_48_CORES,100,1000000,1000000,-106559017.965,0.897,tree_10,run10
IQ-TREE_CPU_48_CORES,100,1000000,1000000,-106559017.965,0.907,tree_10,run9
IQ-TREE_CPU_10_CORES,100,1000000,1000000,-106559017.965,1.574,tree_10,run7
IQ-TREE_CPU_48_CORES,100,1000000,1000000,-106559017.965,1.01,tree_10,run3
IQ-TREE_CPU_48_CORES,100,1000000,1000000,-106559017.965,0.92,tree_10,run5
IQ-TREE_CPU_1_CORE,100,1000000,1000000,-106559017.965,13.119,tree_10,run3
IQ-TREE_Batched_GPU_V100,100,1000000,1000000,-110413195.779,6.952,tree_1,run5
IQ-TREE_Batched_GPU_V100,100,1000000,1000000,-110413195.779,7.013,tree_1,run8
IQ-TREE_Batched_GPU_V100,100,1000000,1000000,-110413195.779,6.929,tree_1,run6
IQ-TREE_Batched_GPU_V100,100,1000000,1000000,-110413195.779,6.824,tree_1,run3
IQ-TREE_Batched_GPU_V100,100,1000000,1000000,-110413195.779,6.925,tree_1,run2
IQ-TREE_Batched_GPU_V100,100,1000000,1000000,-110413195.779,6.715,tree_1,run10
IQ-TREE_Batched_GPU_V100,100,1000000,1000000,-110413195.779,6.818,tree_1,run1
IQ-TREE_Batched_GPU_V100,100,1000000,1000000,-110413195.779,7.058,tree_1,run7
IQ-TREE_Batched_GPU_V100,100,1000000,1000000,-110413195.779,6.919,tree_1,run9
IQ-TREE_Batched_GPU_V100,100,1000000,1000000,-110413195.779,6.86,tree_1,run4
IQ-TREE_Batched_GPU_V100,100,1000000,1000000,-99186349.7,6.863,tree_2,run1
IQ-TREE_Batched_GPU_V100,100,1000000,1000000,-99186349.7,6.856,tree_2,run10
